evento_timestamp_utc,market_id,strategy,subtype,direction,precio_original,ratio_original,ratio_contrario_inicial,ratio_contrario_max,mejora_contraria,habria_operado,acierto,pnl_neto_dryrun,resolved_ts
2026-09-03T16:02:08+00:00,4144832,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.37,1119.0,0.0,0.0,False,False,0,-1.0710,2026-09-03T16:30:07+00:00
2026-09-03T16:17:30+00:00,4145755,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.3,159.1,208.1,208.1,False,False,0,-1.0710,2026-09-03T16:45:05+00:00
2026-09-03T16:27:21+00:00,4148844,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.5,1379.0,0.0,0.0,False,False,0,-0.5100,2026-09-03T16:45:05+00:00
2026-09-03T17:02:19+00:00,4150308,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.37,6075.6,0.0,94.3,True,True,1,1.7668,2026-09-03T17:30:06+00:00
2026-09-03T19:52:00+00:00,4168593,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,43.4,0.0,0.0,False,False,0,-0.5100,2026-09-03T20:15:04+00:00
2026-09-03T21:06:12+00:00,4174610,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,108.9,0.0,0.0,False,False,0,-0.5100,2026-09-03T21:30:10+00:00
2026-09-03T21:47:45+00:00,4175400,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.38,606.0,3669.6,3669.6,False,False,1,1.6922,2026-09-03T22:15:07+00:00
2026-09-03T22:17:25+00:00,4176173,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,171.3,0.0,0.0,False,False,0,-0.5100,2026-09-03T22:30:06+00:00
2026-09-03T22:36:42+00:00,4176573,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,208.1,0.0,0.0,False,False,0,-0.5100,2026-09-03T23:00:09+00:00
2026-09-04T00:28:29+00:00,4178470,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.04,8.2,947.6,3768.9,True,True,0,-1.0710,2026-09-04T00:45:06+00:00
2026-09-04T01:00:25+00:00,4178841,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,204.4,0.0,0.0,False,False,0,-0.5100,2026-09-04T01:15:06+00:00
2026-09-04T01:30:26+00:00,4179041,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.505,85.5,0.0,0.0,False,False,1,0.4801,2026-09-04T01:45:08+00:00
2026-09-04T01:55:27+00:00,4179343,STREAK_FADE_5M,DOGE#5min,BUY_NO,0.5,25.5,0.0,0.0,False,False,0,-0.5100,2026-09-04T02:15:05+00:00
2026-09-04T02:40:13+00:00,4180063,STREAK_FADE_5M,DOGE#5min,BUY_NO,0.5,75.4,0.0,134.4,True,True,1,0.4900,2026-09-04T03:00:11+00:00
2026-09-04T02:53:59+00:00,4180072,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.33,58.0,173.0,192.3,False,False,1,2.1108,2026-09-04T03:15:07+00:00
2026-09-04T03:05:54+00:00,4180183,STREAK_FADE_5M,DOGE#5min,BUY_NO,0.505,9.9,0.0,0.0,False,False,0,-0.5100,2026-09-04T03:30:07+00:00
2026-09-04T04:01:08+00:00,4180579,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.37,716.5,0.0,0.0,False,False,1,1.7668,2026-09-04T04:30:07+00:00
2026-09-04T04:21:58+00:00,4180912,STREAK_FADE_5M,DOGE#5min,BUY_NO,0.505,142.5,0.0,0.0,False,False,0,-0.5100,2026-09-04T04:45:05+00:00
2026-09-04T04:30:30+00:00,4181323,STREAK_FADE_5M,DOGE#5min,BUY_NO,0.505,105.5,0.0,75.3,True,True,0,-0.5100,2026-09-04T04:45:05+00:00
2026-09-04T04:31:28+00:00,4181316,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.495,505.7,0.0,0.0,False,False,0,-0.5100,2026-09-04T04:45:05+00:00
2026-09-04T05:02:07+00:00,4182463,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.3,46.7,5345.1,5345.1,False,False,0,-1.0710,2026-09-04T05:30:07+00:00
2026-09-04T05:16:52+00:00,4182667,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.48,3947.3,0.0,0.0,False,False,1,1.1165,2026-09-04T05:45:05+00:00
2026-09-04T05:35:27+00:00,4182700,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.36,3212.7,0.0,0.0,False,False,0,-1.0710,2026-09-04T06:00:11+00:00
2026-09-04T05:51:36+00:00,4182970,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,527.8,0.0,0.0,False,False,0,-0.5100,2026-09-04T06:15:07+00:00
2026-09-04T06:00:58+00:00,4183143,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.3,386.0,0.0,8071.9,True,True,1,2.4290,2026-09-04T06:30:07+00:00
2026-09-04T06:15:57+00:00,4183282,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.49,422.2,218.9,4567.5,True,True,0,-1.0710,2026-09-04T06:45:13+00:00
2026-09-04T06:31:11+00:00,4183319,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.505,5.9,0.0,178.1,True,True,1,0.4801,2026-09-04T06:45:13+00:00
2026-09-04T06:35:57+00:00,4183606,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.505,46.4,0.0,56.7,True,True,0,-0.5100,2026-09-04T07:00:16+00:00
2026-09-04T06:37:11+00:00,4183611,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,443.7,0.0,0.0,False,False,1,0.4801,2026-09-04T07:00:16+00:00
2026-09-04T07:11:32+00:00,4183992,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,150.1,113.6,430.1,True,True,1,0.4801,2026-09-04T07:30:07+00:00
2026-09-04T07:16:12+00:00,4184200,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.31,259.3,100.8,100.8,False,False,0,-1.0710,2026-09-04T07:45:06+00:00
2026-09-04T08:06:07+00:00,4184608,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.505,154.7,0.0,0.0,False,False,0,-0.5100,2026-09-04T08:30:06+00:00
2026-09-04T09:01:03+00:00,4185160,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.41,29.1,1987.8,2972.8,False,False,0,-1.0710,2026-09-04T09:30:07+00:00
2026-09-04T11:31:48+00:00,4186724,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.3,348.9,0.0,0.0,False,False,0,-1.0710,2026-09-04T12:15:07+00:00
2026-09-04T12:06:03+00:00,4187372,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.51,181.7,0.0,0.0,False,False,0,-0.5100,2026-09-04T12:30:10+00:00
2026-09-04T12:17:07+00:00,4187479,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.3,32.8,1948.8,3712.8,False,False,1,2.4290,2026-09-04T13:00:07+00:00
2026-09-04T12:25:28+00:00,4187568,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.505,32.7,0.0,0.0,False,False,0,-0.5100,2026-09-04T13:00:07+00:00
2026-09-04T14:42:15+00:00,4189893,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.525,1682.3,0.0,0.0,False,False,0,-0.5100,2026-09-04T15:00:08+00:00
2026-09-04T14:51:30+00:00,4189927,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.505,125.7,0.0,0.0,False,False,0,-0.5100,2026-09-04T15:15:06+00:00
2026-09-04T15:42:13+00:00,4190536,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,15.4,195.4,380.3,False,False,1,0.4801,2026-09-04T16:00:09+00:00
2026-09-04T15:53:35+00:00,4190550,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.3,505.6,0.0,0.0,False,False,0,-1.0710,2026-09-04T16:15:05+00:00
2026-09-04T16:46:45+00:00,4191381,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.49,10605.6,0.0,0.0,False,False,0,-1.0710,2026-09-04T17:15:04+00:00
2026-09-04T17:02:15+00:00,4191508,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.4,6475.0,0.0,0.0,False,False,0,-1.0710,2026-09-04T17:45:06+00:00
2026-09-04T17:06:21+00:00,4191512,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.51,64.7,0.0,0.0,False,False,0,-0.5100,2026-09-04T17:30:06+00:00
2026-09-04T18:23:11+00:00,4192305,GBM_LATE_5M,BTC#5min,BUY_YES,0.795,1923.9,0.0,95.0,True,True,1,0.4496,2026-09-04T18:45:06+00:00
2026-09-04T19:40:56+00:00,4195977,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.505,209.9,0.0,0.0,False,False,0,-0.5100,2026-09-04T20:00:09+00:00
2026-09-04T21:36:03+00:00,4199066,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,48.8,0.0,0.0,False,False,1,0.4900,2026-09-04T22:00:08+00:00
2026-09-05T00:03:40+00:00,4201590,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.37,59.7,3230.7,3249.2,False,False,1,1.7668,2026-09-05T00:30:06+00:00
2026-09-05T00:46:11+00:00,4202589,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.33,66.2,6105.0,6105.0,False,False,0,-1.0710,2026-09-05T01:15:04+00:00
2026-09-05T02:05:39+00:00,4203697,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.505,168.4,0.0,0.0,False,False,0,-0.5100,2026-09-05T02:30:07+00:00
2026-09-05T04:31:26+00:00,4207022,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.37,178.5,206.2,206.2,False,False,0,-1.0710,2026-09-05T05:00:07+00:00
2026-09-05T05:51:16+00:00,4208330,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,188.5,0.0,0.0,False,False,0,-0.5100,2026-09-05T06:15:05+00:00
2026-09-05T06:16:21+00:00,4208752,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.36,87.7,3793.4,3793.4,False,False,1,1.8457,2026-09-05T06:45:08+00:00
2026-09-05T06:46:56+00:00,4208996,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.46,2040.7,0.0,195.0,True,True,0,-1.0710,2026-09-05T07:15:08+00:00
2026-09-05T07:31:30+00:00,4209403,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.48,3964.0,0.0,0.0,False,False,1,1.1165,2026-09-05T08:00:08+00:00
2026-09-05T08:01:03+00:00,4209670,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.43,75.6,3803.7,3803.7,False,False,0,-1.0710,2026-09-05T08:30:06+00:00
2026-09-05T09:16:12+00:00,4210804,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.3,163.2,4620.3,4763.8,False,False,0,-1.0710,2026-09-05T09:45:09+00:00
2026-09-05T09:31:15+00:00,4210854,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.51,28.5,0.0,0.0,False,False,0,-0.5100,2026-09-05T09:45:09+00:00
2026-09-05T09:50:35+00:00,4210946,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.51,8.6,0.0,0.0,False,False,0,-0.5100,2026-09-05T10:15:07+00:00
2026-09-05T10:56:34+00:00,4211634,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,7.9,0.0,0.0,False,False,0,-0.5100,2026-09-05T11:15:11+00:00
2026-09-05T12:31:45+00:00,4212861,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.41,131.8,140.9,140.9,False,False,1,1.4900,2026-09-05T13:00:09+00:00
2026-09-05T15:16:43+00:00,4215852,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.33,134.8,567.1,567.1,False,False,0,-1.0710,2026-09-05T15:45:11+00:00
2026-09-05T15:56:16+00:00,4216867,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.51,69.0,0.0,0.0,False,False,0,-0.5100,2026-09-05T16:15:06+00:00
2026-09-05T16:16:22+00:00,4217079,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,131.5,0.0,0.0,False,False,0,-0.5100,2026-09-05T16:30:11+00:00
2026-09-05T17:31:27+00:00,4220404,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,70.6,0.0,0.0,False,False,0,-0.5100,2026-09-05T18:00:12+00:00
2026-09-05T18:16:22+00:00,4222656,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.43,52.2,468.7,3495.9,True,True,0,-1.0710,2026-09-05T18:45:09+00:00
2026-09-05T18:20:57+00:00,4222679,GBM_LATE_5M,BTC#5min,BUY_YES,0.505,448.1,0.0,0.0,False,False,0,-1.8258,2026-09-05T18:45:09+00:00
2026-09-05T18:31:49+00:00,4223531,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,205.9,0.0,0.0,False,False,0,-0.5100,2026-09-05T19:00:10+00:00
2026-09-05T18:49:26+00:00,4224365,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.41,438.2,0.0,0.0,False,False,1,1.4900,2026-09-05T19:30:05+00:00
2026-09-05T21:01:48+00:00,4230250,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,180.1,0.0,0.0,False,False,0,-0.5100,2026-09-05T21:30:11+00:00
2026-09-05T22:31:25+00:00,4232361,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,172.0,0.0,0.0,False,False,0,-0.5100,2026-09-05T22:45:09+00:00
2026-09-05T22:51:09+00:00,4233520,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,93.7,0.0,0.0,False,False,0,-0.5100,2026-09-05T23:00:11+00:00
2026-09-05T23:08:58+00:00,4233666,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.36,57.5,120.2,128.5,False,False,0,-1.0710,2026-09-05T23:30:09+00:00
2026-09-05T23:36:14+00:00,4234595,GBM_LATE_5M,BTC#5min,BUY_YES,0.505,1093.4,0.0,0.0,False,False,0,-1.9890,2026-09-06T00:00:13+00:00
2026-09-06T00:17:25+00:00,4234991,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.49,192.1,206.4,226.7,False,False,1,1.0719,2026-09-06T00:45:06+00:00
2026-09-06T00:31:54+00:00,4235067,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.33,154.2,2880.4,5595.4,False,False,0,-1.0710,2026-09-06T01:00:11+00:00
2026-09-06T00:47:00+00:00,4235293,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.37,99.5,381.7,3522.0,True,True,0,-1.0710,2026-09-06T01:15:05+00:00
2026-09-06T01:11:23+00:00,4235611,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.445,544.8,0.0,116.1,True,True,1,0.6136,2026-09-06T01:30:07+00:00
2026-09-06T01:16:12+00:00,4235693,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.35,131.4,2122.9,4977.6,True,True,0,-1.0710,2026-09-06T01:45:07+00:00
2026-09-06T03:46:12+00:00,4237254,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.43,2448.6,0.0,0.0,False,False,0,-1.0710,2026-09-06T04:15:08+00:00
2026-09-06T04:01:27+00:00,4237714,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.495,533.9,0.0,0.0,False,False,0,-0.5100,2026-09-06T04:30:08+00:00
2026-09-06T04:02:24+00:00,4237716,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.35,149.9,186.4,186.4,False,False,0,-1.0710,2026-09-06T04:30:08+00:00
2026-09-06T04:10:57+00:00,4237748,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,152.5,0.0,0.0,False,False,0,-0.5100,2026-09-06T04:30:08+00:00
2026-09-06T05:50:14+00:00,4240151,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.41,2977.6,0.0,0.0,False,False,0,-1.0710,2026-09-06T06:15:07+00:00
2026-09-06T06:07:01+00:00,4240285,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.32,188.7,0.0,0.0,False,False,0,-1.0710,2026-09-06T06:45:14+00:00
2026-09-06T07:41:23+00:00,4241424,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.45,146.0,33.1,235.1,True,True,1,1.2623,2026-09-06T08:00:16+00:00
2026-09-06T07:46:49+00:00,4242159,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.48,2437.3,0.0,33.4,True,True,0,-1.0710,2026-09-06T08:15:08+00:00
2026-09-06T08:01:36+00:00,4242336,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.4,240.7,206.1,207.5,False,False,1,1.5540,2026-09-06T08:30:07+00:00
2026-09-06T08:16:35+00:00,4242749,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.41,833.0,0.0,0.0,False,False,0,-1.0710,2026-09-06T08:45:08+00:00
2026-09-06T09:10:36+00:00,4243444,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,27.8,0.0,94.1,True,True,0,-0.5100,2026-09-06T09:30:10+00:00
2026-09-06T09:31:31+00:00,4243709,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.45,1501.5,0.0,0.0,False,False,0,-1.0710,2026-09-06T10:00:12+00:00
2026-09-06T10:36:12+00:00,4244221,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.49,92.6,0.0,0.0,False,False,0,-0.5100,2026-09-06T11:00:10+00:00
2026-09-06T10:46:36+00:00,4244303,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.42,37.1,457.5,457.5,False,False,0,-1.0710,2026-09-06T11:15:06+00:00
2026-09-06T13:18:05+00:00,4246512,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.32,134.7,137.6,2329.8,True,True,0,-1.0710,2026-09-06T13:45:09+00:00
2026-09-06T13:36:24+00:00,4246963,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.51,155.3,0.0,0.0,False,False,0,-0.5100,2026-09-06T14:00:10+00:00
2026-09-06T14:17:20+00:00,4247631,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.515,1155.3,0.0,0.0,False,False,0,-0.5100,2026-09-06T14:30:09+00:00
2026-09-06T14:35:33+00:00,4247969,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.51,140.5,0.0,0.0,False,False,0,-0.5100,2026-09-06T15:00:12+00:00
2026-09-06T16:02:22+00:00,4250962,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.4,3039.7,0.0,0.0,False,False,0,-1.0710,2026-09-06T16:30:09+00:00
2026-09-06T16:17:14+00:00,4251125,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.49,658.6,1424.5,2855.7,True,True,1,1.0719,2026-09-06T16:45:10+00:00
2026-09-06T16:46:54+00:00,4251923,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.42,2658.3,0.0,0.0,False,False,0,-1.0710,2026-09-06T17:15:10+00:00
2026-09-06T17:26:43+00:00,4252735,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,704.6,0.0,0.0,False,False,0,-0.5100,2026-09-06T17:45:08+00:00
2026-09-06T17:48:07+00:00,4253280,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.47,504.5,9.9,12.5,False,False,0,-1.0710,2026-09-06T18:15:08+00:00
2026-09-06T18:10:35+00:00,4253422,GBM_LATE_5M,BTC#5min,BUY_YES,0.495,513.1,0.0,559.0,True,True,1,1.9804,2026-09-06T18:30:13+00:00
2026-09-06T18:56:38+00:00,4255409,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,35.4,0.0,0.0,False,False,0,-0.5100,2026-09-06T19:15:07+00:00
2026-09-06T19:19:43+00:00,4256041,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.38,276.9,95.6,142.3,False,False,0,-1.0710,2026-09-06T19:45:05+00:00
2026-09-06T21:11:53+00:00,4264987,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.465,48.3,0.0,0.0,False,False,0,-0.5100,2026-09-06T21:30:09+00:00
2026-09-06T22:02:24+00:00,4267093,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.36,2612.7,0.0,0.0,False,False,0,-1.0710,2026-09-06T22:30:09+00:00
2026-09-06T22:06:01+00:00,4267136,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,65.7,0.0,0.0,False,False,1,0.4900,2026-09-06T22:30:09+00:00
2026-09-06T22:16:15+00:00,4267321,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,70.3,0.0,0.0,False,False,1,0.4900,2026-09-06T22:30:09+00:00
2026-09-06T22:21:31+00:00,4267346,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,147.6,0.0,0.0,False,False,0,-0.5100,2026-09-06T22:45:09+00:00
2026-09-06T23:01:44+00:00,4268842,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.47,177.8,422.1,4236.1,True,True,1,1.1630,2026-09-06T23:30:09+00:00
2026-09-07T00:01:23+00:00,4270903,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.31,57.4,1097.7,1287.6,False,False,0,-1.0710,2026-09-07T00:30:07+00:00
2026-09-07T01:16:21+00:00,4271728,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.525,1055.9,0.0,0.0,False,False,0,-0.5100,2026-09-07T01:30:08+00:00
2026-09-07T01:21:25+00:00,4271748,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,1049.8,0.0,0.0,False,False,0,-0.5100,2026-09-07T01:45:07+00:00
2026-09-07T02:46:30+00:00,4272615,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.48,929.7,0.0,5097.0,True,True,0,-1.0710,2026-09-07T03:15:09+00:00
2026-09-07T03:20:50+00:00,4272889,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,86.6,0.0,0.0,False,False,1,0.4900,2026-09-07T03:45:07+00:00
2026-09-07T03:26:59+00:00,4272903,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,785.3,0.0,0.0,False,False,0,-0.5100,2026-09-07T03:45:07+00:00
2026-09-07T03:40:53+00:00,4272984,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,140.7,0.0,0.0,False,False,1,0.4900,2026-09-07T04:00:11+00:00
2026-09-07T04:01:49+00:00,4273922,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,413.5,0.0,0.0,False,False,0,-0.5100,2026-09-07T04:30:10+00:00
2026-09-07T04:36:50+00:00,4274840,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,317.2,0.0,0.0,False,False,0,-0.5100,2026-09-07T05:00:13+00:00
2026-09-07T06:17:24+00:00,4278352,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.32,340.0,1873.1,3824.6,True,True,0,-1.0710,2026-09-07T06:45:15+00:00
2026-09-07T06:40:36+00:00,4278723,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,12.7,0.0,0.0,False,False,1,0.4900,2026-09-07T07:15:08+00:00
2026-09-07T15:35:46+00:00,4293117,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,171.1,0.0,0.0,False,False,1,0.4900,2026-09-07T16:00:08+00:00
2026-09-07T15:51:15+00:00,4293296,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,28.7,0.0,23.3,True,True,1,0.4900,2026-09-07T16:15:06+00:00
2026-09-07T16:02:18+00:00,4293926,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,186.2,0.0,0.0,False,False,0,-0.5100,2026-09-07T16:15:06+00:00
2026-09-07T22:02:25+00:00,4311619,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,1320.1,0.0,0.0,False,False,0,-0.5100,2026-09-07T22:15:09+00:00
2026-09-08T00:01:35+00:00,4314091,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.4,213.9,236.0,294.0,False,False,0,-1.0710,2026-09-08T00:30:07+00:00
2026-09-08T01:06:33+00:00,4315074,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.5,1176.2,0.0,0.0,False,False,1,0.4900,2026-09-08T01:30:08+00:00
2026-09-08T01:45:34+00:00,4315598,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,49.2,0.0,0.0,False,False,0,-0.5100,2026-09-08T02:00:07+00:00
2026-09-08T02:01:40+00:00,4315804,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.35,284.1,77.0,812.0,True,True,0,-1.0710,2026-09-08T02:30:07+00:00
2026-09-08T02:26:32+00:00,4316562,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.5,1526.9,0.0,0.0,False,False,0,-0.5100,2026-09-08T02:45:04+00:00
2026-09-08T02:41:40+00:00,4316653,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.02,5.7,3659.2,3659.2,False,False,0,-1.0710,2026-09-08T03:00:13+00:00
2026-09-08T02:45:21+00:00,4317699,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,15.1,39.8,39.8,False,False,1,0.4900,2026-09-08T03:00:13+00:00
2026-09-08T02:55:17+00:00,4318161,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,75.6,25.3,25.3,False,False,1,0.4900,2026-09-08T03:15:05+00:00
2026-09-08T03:14:19+00:00,4318237,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.01,46.2,0.0,0.0,False,False,0,-1.0710,2026-09-08T03:30:08+00:00
2026-09-08T03:21:29+00:00,4319048,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.515,1357.4,0.0,0.0,False,False,0,-0.5100,2026-09-08T03:45:06+00:00
2026-09-08T03:31:06+00:00,4319087,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.495,176.7,0.0,0.0,False,False,0,-0.5100,2026-09-08T03:45:06+00:00
2026-09-08T03:51:25+00:00,4319432,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,99.5,0.0,0.0,False,False,1,0.4900,2026-09-08T04:00:08+00:00
2026-09-08T04:11:46+00:00,4320031,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.03,9.4,4722.3,6610.5,False,False,0,-1.0710,2026-09-08T04:30:09+00:00
2026-09-08T04:20:26+00:00,4320156,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.73,980.6,83.4,83.4,False,False,0,-1.0710,2026-09-08T04:45:07+00:00
2026-09-08T04:39:21+00:00,4320739,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.7,696.5,0.0,1163.2,True,True,0,-1.0710,2026-09-08T05:00:09+00:00
2026-09-08T05:51:00+00:00,4323313,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.8,12484.6,0.0,0.0,False,False,0,-1.0710,2026-09-08T06:15:07+00:00
2026-09-08T06:02:08+00:00,4323840,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.515,95.5,0.1,0.1,False,False,1,0.4609,2026-09-08T06:30:16+00:00
2026-09-08T10:47:01+00:00,4329001,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.46,484.1,0.0,2.7,True,True,0,-1.0710,2026-09-08T11:15:06+00:00
2026-09-08T11:11:32+00:00,4329175,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,1050.5,0.0,0.0,False,False,0,-0.5100,2026-09-08T11:45:06+00:00
2026-09-08T11:50:06+00:00,4329828,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.46,98.8,293.0,293.0,False,False,0,-1.0710,2026-09-08T12:15:07+00:00
2026-09-08T12:02:20+00:00,4330005,LIQUIDACIONES_5M,ETH#5min,BUY_YES,0.505,1146.8,0.0,0.0,False,False,0,-0.5100,2026-09-08T12:15:07+00:00
2026-09-08T12:16:27+00:00,4331858,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.5,388.2,0.0,0.0,False,False,0,-0.5100,2026-09-08T12:30:08+00:00
